Epoch 10/10, Train Loss: 0.0433, Train Accuracy: 98.59%, Val Loss: 0.4296, Val Accuracy: 90.23%


Training with Learning Rate: 0.0005, Batch Size: 64, Optimizer: SGD
Epoch 1/10, Train Loss: 0.7871, Train Accuracy: 70.22%, Val Loss: 0.7704, Val Accuracy: 89.10%
Epoch 2/10, Train Loss: 0.3288, Train Accuracy: 91.80%, Val Loss: 0.6961, Val Accuracy: 55.64%
Epoch 3/10, Train Loss: 0.1727, Train Accuracy: 96.04%, Val Loss: 0.5897, Val Accuracy: 62.03%
Epoch 4/10, Train Loss: 0.1106, Train Accuracy: 97.93%, Val Loss: 0.3882, Val Accuracy: 96.62%
Epoch 5/10, Train Loss: 0.0908, Train Accuracy: 98.02%, Val Loss: 0.2689, Val Accuracy: 98.12%
Epoch 6/10, Train Loss: 0.0644, Train Accuracy: 98.96%, Val Loss: 0.5049, Val Accuracy: 65.41%
Epoch 7/10, Train Loss: 0.0464, Train Accuracy: 99.53%, Val Loss: 0.2262, Val Accuracy: 98.50%
Epoch 8/10, Train Loss: 0.0371, Train Accuracy: 99.53%, Val Loss: 0.4218, Val Accuracy: 65.41%
Epoch 9/10, Train Loss: 0.0361, Train Accuracy: 99.72%, Val Loss: 0.0766, Val Accuracy: 98.50%
Epoch 10/10, Train Loss: 0.0271, Train Accuracy: 99.72%, Val Loss: 0.1774, Val Accuracy: 98.50%


Training with Learning Rate: 0.0001, Batch Size: 16, Optimizer: Adam
Epoch 1/10, Train Loss: 0.2153, Train Accuracy: 91.80%, Val Loss: 0.3877, Val Accuracy: 95.86%
Epoch 2/10, Train Loss: 0.0610, Train Accuracy: 98.40%, Val Loss: 0.2298, Val Accuracy: 94.74%
Epoch 3/10, Train Loss: 0.0694, Train Accuracy: 98.21%, Val Loss: 0.6037, Val Accuracy: 64.66%
Epoch 4/10, Train Loss: 0.0510, Train Accuracy: 98.30%, Val Loss: 0.1039, Val Accuracy: 96.62%
Epoch 5/10, Train Loss: 0.0221, Train Accuracy: 99.43%, Val Loss: 0.0721, Val Accuracy: 97.37%
Epoch 6/10, Train Loss: 0.0368, Train Accuracy: 98.96%, Val Loss: 0.0965, Val Accuracy: 96.99%
Epoch 7/10, Train Loss: 0.0195, Train Accuracy: 99.62%, Val Loss: 0.0833, Val Accuracy: 98.12%
Epoch 8/10, Train Loss: 0.0376, Train Accuracy: 99.43%, Val Loss: 0.0785, Val Accuracy: 97.37%
Epoch 9/10, Train Loss: 0.0112, Train Accuracy: 99.72%, Val Loss: 0.0932, Val Accuracy: 98.12%
Epoch 10/10, Train Loss: 0.0142, Train Accuracy: 99.53%, Val Loss: 0.0832, Val Accuracy: 97.74%


Training with Learning Rate: 0.0001, Batch Size: 16, Optimizer: SGD
Epoch 1/10, Train Loss: 0.6273, Train Accuracy: 79.64%, Val Loss: 0.6799, Val Accuracy: 90.98%
Epoch 2/10, Train Loss: 0.3318, Train Accuracy: 91.52%, Val Loss: 1.0638, Val Accuracy: 58.27%
Epoch 3/10, Train Loss: 0.2358, Train Accuracy: 94.34%, Val Loss: 0.4741, Val Accuracy: 96.62%
Epoch 4/10, Train Loss: 0.1803, Train Accuracy: 95.29%, Val Loss: 1.0866, Val Accuracy: 62.41%
Epoch 5/10, Train Loss: 0.1500, Train Accuracy: 96.42%, Val Loss: 0.2317, Val Accuracy: 98.87%
Epoch 6/10, Train Loss: 0.1315, Train Accuracy: 96.42%, Val Loss: 0.8756, Val Accuracy: 63.53%
Epoch 7/10, Train Loss: 0.1019, Train Accuracy: 97.93%, Val Loss: 0.6760, Val Accuracy: 63.16%
Epoch 8/10, Train Loss: 0.1016, Train Accuracy: 97.55%, Val Loss: 0.6950, Val Accuracy: 65.41%
Epoch 9/10, Train Loss: 0.0839, Train Accuracy: 98.30%, Val Loss: 0.4071, Val Accuracy: 65.04%
Epoch 10/10, Train Loss: 0.0746, Train Accuracy: 98.02%, Val Loss: 0.7607, Val Accuracy: 65.41%


Training with Learning Rate: 0.0001, Batch Size: 32, Optimizer: Adam
Epoch 1/10, Train Loss: 0.2890, Train Accuracy: 90.20%, Val Loss: 0.6800, Val Accuracy: 59.02%
Epoch 2/10, Train Loss: 0.0483, Train Accuracy: 98.40%, Val Loss: 0.6374, Val Accuracy: 65.04%
Epoch 3/10, Train Loss: 0.0429, Train Accuracy: 98.87%, Val Loss: 0.1657, Val Accuracy: 98.50%
